location,date,total_cases,new_cases,new_cases_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,stringency_index,population,population_density
Germany,3/2/2020,129,18,16.286,1.54,0.215,0.194,25,83783945,237.016
Germany,3/3/2020,157,28,20.286,1.874,0.334,0.242,25,83783945,237.016
Germany,3/4/2020,196,39,25.571,2.339,0.465,0.305,25,83783945,237.016
Germany,3/5/2020,262,66,34.429,3.127,0.788,0.411,25,83783945,237.016
Germany,3/6/2020,400,138,50.429,4.774,1.647,0.602,25,83783945,237.016
Germany,3/7/2020,684,284,89.571,8.164,3.39,1.069,25,83783945,237.016
Germany,3/8/2020,847,163,105.143,10.109,1.945,1.255,25,83783945,237.016
Germany,3/9/2020,902,55,110.429,10.766,0.656,1.318,28.7,83783945,237.016
Germany,3/10/2020,1139,237,140.286,13.594,2.829,1.674,32.87,83783945,237.016
Germany,3/11/2020,1296,157,157.143,15.468,1.874,1.876,32.87,83783945,237.016
Germany,3/12/2020,1567,271,186.429,18.703,3.235,2.225,32.87,83783945,237.016
Germany,3/13/2020,2369,802,281.286,28.275,9.572,3.357,32.87,83783945,237.016
Germany,3/14/2020,3062,693,339.714,36.546,8.271,4.055,32.87,83783945,237.016
Germany,3/15/2020,3795,733,421.143,45.295,8.749,5.027,32.87,83783945,237.016
Germany,3/16/2020,4838,1043,562.286,57.744,12.449,6.711,42.13,83783945,237.016
Germany,3/17/2020,6012,1174,696.143,71.756,14.012,8.309,42.13,83783945,237.016
Germany,3/18/2020,7156,1144,837.143,85.41,13.654,9.992,52.31,83783945,237.016
Germany,3/19/2020,8198,1042,947.286,97.847,12.437,11.306,55.09,83783945,237.016
Germany,3/20/2020,14138,5940,1681.286,168.744,70.897,20.067,57.87,83783945,237.016
Germany,3/21/2020,18187,4049,2160.714,217.07,48.327,25.789,68.06,83783945,237.016
Germany,3/22/2020,21463,3276,2524,256.171,39.101,30.125,76.85,83783945,237.016
Germany,3/23/2020,24774,3311,2848,295.689,39.518,33.992,76.85,83783945,237.016
Germany,3/24/2020,29212,4438,3314.286,348.659,52.97,39.558,76.85,83783945,237.016
Germany,3/25/2020,31554,2342,3485.429,376.612,27.953,41.6,76.85,83783945,237.016
Germany,3/26/2020,36508,4954,4044.286,435.74,59.128,48.27,76.85,83783945,237.016
Germany,3/27/2020,42288,5780,4021.429,504.727,68.987,47.998,76.85,83783945,237.016
Germany,3/28/2020,48582,6294,4342.143,579.849,75.122,51.825,76.85,83783945,237.016
Germany,3/29/2020,52547,3965,4440.571,627.173,47.324,53,76.85,83783945,237.016
Germany,3/30/2020,57298,4751,4646.286,683.878,56.705,55.456,76.85,83783945,237.016
Germany,3/31/2020,61913,4615,4671.571,738.96,55.082,55.757,76.85,83783945,237.016
Germany,4/1/2020,67366,5453,5116,804.044,65.084,61.062,76.85,83783945,237.016
Germany,4/2/2020,73522,6156,5287.714,877.519,73.475,63.111,76.85,83783945,237.016
Germany,4/3/2020,79696,6174,5344,951.208,73.69,63.783,76.85,83783945,237.016
Germany,4/4/2020,85778,6082,5313.714,1023.8,72.591,63.422,76.85,83783945,237.016
Germany,4/5/2020,91714,5936,5595.286,1094.649,70.849,66.782,76.85,83783945,237.016
Germany,4/6/2020,95391,3677,5441.857,1138.536,43.887,64.951,76.85,83783945,237.016
Germany,4/7/2020,99225,3834,5330.286,1184.296,45.761,63.619,76.85,83783945,237.016
Germany,4/8/2020,103228,4003,5123.143,1232.074,47.778,61.147,76.85,83783945,237.016
Germany,4/9/2020,108202,4974,4954.286,1291.441,59.367,59.132,76.85,83783945,237.016
Germany,4/10/2020,113525,5323,4832.714,1354.973,63.532,57.681,76.85,83783945,237.016
Germany,4/11/2020,117658,4133,4554.286,1404.302,49.329,54.357,76.85,83783945,237.016
Germany,4/12/2020,120479,2821,4109.286,1437.972,33.67,49.046,76.85,83783945,237.016
Germany,4/13/2020,123016,2537,3946.429,1468.253,30.28,47.102,76.85,83783945,237.016
Germany,4/14/2020,125098,2082,3696.143,1493.102,24.85,44.115,76.85,83783945,237.016
Germany,4/15/2020,127584,2486,3479.429,1522.774,29.672,41.529,76.85,83783945,237.016
Germany,4/16/2020,130450,2866,3178.286,1556.981,34.207,37.934,76.85,83783945,237.016
Germany,4/17/2020,133830,3380,2900.714,1597.323,40.342,34.621,76.85,83783945,237.016
Germany,4/18/2020,137439,3609,2825.857,1640.398,43.075,33.728,76.85,83783945,237.016
Germany,4/19/2020,139897,2458,2774,1669.735,29.337,33.109,76.85,83783945,237.016
Germany,4/20/2020,141672,1775,2665.143,1690.921,21.185,31.81,76.85,83783945,237.016
Germany,4/21/2020,143457,1785,2622.714,1712.225,21.305,31.303,76.85,83783945,237.016
Germany,4/22/2020,145694,2237,2587.143,1738.925,26.7,30.879,76.85,83783945,237.016
Germany,4/23/2020,148046,2352,2513.714,1766.997,28.072,30.002,76.85,83783945,237.016
Germany,4/24/2020,150383,2337,2364.714,1794.89,27.893,28.224,76.85,83783945,237.016
Germany,4/25/2020,152438,2055,2142.714,1819.418,24.527,25.574,76.85,83783945,237.016
Germany,4/26/2020,154175,1737,2039.714,1840.15,20.732,24.345,76.85,83783945,237.016
Germany,4/27/2020,155193,1018,1931.571,1852.3,12.15,23.054,76.85,83783945,237.016
Germany,4/28/2020,156337,1144,1840,1865.954,13.654,21.961,76.85,83783945,237.016
Germany,4/29/2020,157641,1304,1706.714,1881.518,15.564,20.37,76.85,83783945,237.016
Germany,4/30/2020,159119,1478,1581.857,1899.159,17.641,18.88,76.85,83783945,237.016
Germany,5/1/2020,160758,1639,1482.143,1918.721,19.562,17.69,76.85,83783945,237.016
Germany,5/2/2020,161703,945,1323.571,1930,11.279,15.797,76.85,83783945,237.016
Germany,5/3/2020,162496,793,1188.714,1939.465,9.465,14.188,75.46,83783945,237.016
Germany,5/4/2020,163175,679,1140.286,1947.569,8.104,13.61,71.76,83783945,237.016
Germany,5/5/2020,163860,685,1074.714,1955.745,8.176,12.827,71.76,83783945,237.016
Germany,5/6/2020,164897,1037,1036.571,1968.122,12.377,12.372,66.2,83783945,237.016
Germany,5/7/2020,166091,1194,996,1982.373,14.251,11.888,64.35,83783945,237.016
Germany,5/8/2020,167300,1209,934.571,1996.803,14.43,11.155,64.35,83783945,237.016
Germany,5/9/2020,168551,1251,978.286,2011.734,14.931,11.676,64.35,83783945,237.016
Germany,5/10/2020,169218,667,960.286,2019.695,7.961,11.461,64.35,83783945,237.016
Germany,5/11/2020,169575,357,914.286,2023.956,4.261,10.912,64.35,83783945,237.016
Germany,5/12/2020,170508,933,949.714,2035.092,11.136,11.335,64.35,83783945,237.016
Germany,5/13/2020,171306,798,915.571,2044.616,9.524,10.928,64.35,83783945,237.016
Germany,5/14/2020,172239,933,878.286,2055.752,11.136,10.483,64.35,83783945,237.016
Germany,5/15/2020,173152,913,836,2066.649,10.897,9.978,64.35,83783945,237.016
Germany,5/16/2020,173772,620,745.857,2074.049,7.4,8.902,61.57,83783945,237.016
Germany,5/17/2020,174355,583,733.857,2081.007,6.958,8.759,61.57,83783945,237.016
Germany,5/18/2020,174697,342,731.714,2085.089,4.082,8.733,61.57,83783945,237.016
Germany,5/19/2020,175210,513,671.714,2091.212,6.123,8.017,59.72,83783945,237.016
Germany,5/20/2020,176007,797,671.571,2100.725,9.513,8.016,59.72,83783945,237.016
Germany,5/21/2020,176752,745,644.714,2109.617,8.892,7.695,59.72,83783945,237.016
Germany,5/22/2020,177212,460,580,2115.107,5.49,6.923,59.72,83783945,237.016
Germany,5/23/2020,177850,638,582.571,2122.722,7.615,6.953,59.72,83783945,237.016
Germany,5/24/2020,178281,431,560.857,2127.866,5.144,6.694,59.72,83783945,237.016
Germany,5/25/2020,178570,289,553.286,2131.315,3.449,6.604,59.72,83783945,237.016
Germany,5/26/2020,179002,432,541.714,2136.471,5.156,6.466,59.72,83783945,237.016
Germany,5/27/2020,179364,362,479.571,2140.792,4.321,5.724,59.72,83783945,237.016
Germany,5/28/2020,179717,353,423.571,2145.005,4.213,5.056,59.72,83783945,237.016
Germany,5/29/2020,180458,741,463.714,2153.849,8.844,5.535,59.72,83783945,237.016
Germany,5/30/2020,181196,738,478,2162.658,8.808,5.705,59.72,83783945,237.016
Germany,5/31/2020,181482,286,457.286,2166.071,3.414,5.458,59.72,83783945,237.016
Germany,6/1/2020,181815,333,463.571,2170.046,3.975,5.533,59.72,83783945,237.016
Germany,6/2/2020,182028,213,432.286,2172.588,2.542,5.16,59.72,83783945,237.016
Germany,6/3/2020,182370,342,429.429,2176.67,4.082,5.125,59.72,83783945,237.016
Germany,6/4/2020,182764,394,435.286,2181.373,4.703,5.195,59.72,83783945,237.016
Germany,6/5/2020,183271,507,401.857,2187.424,6.051,4.796,59.72,83783945,237.016
Germany,6/6/2020,183678,407,354.571,2192.282,4.858,4.232,59.72,83783945,237.016
Germany,6/7/2020,183979,301,356.714,2195.874,3.593,4.258,59.72,83783945,237.016
Germany,6/8/2020,184193,214,339.714,2198.428,2.554,4.055,59.72,83783945,237.016
Germany,6/9/2020,184543,350,359.286,2202.606,4.177,4.288,59.72,83783945,237.016
Germany,6/10/2020,184861,318,355.857,2206.401,3.795,4.247,59.72,83783945,237.016
Germany,6/11/2020,185416,555,378.857,2213.025,6.624,4.522,59.72,83783945,237.016
Germany,6/12/2020,185674,258,343.286,2216.105,3.079,4.097,59.72,83783945,237.016
Germany,6/13/2020,186022,348,334.857,2220.258,4.154,3.997,59.72,83783945,237.016
Germany,6/14/2020,186269,247,327.143,2223.206,2.948,3.905,59.72,83783945,237.016
Germany,6/15/2020,186461,192,324,2225.498,2.292,3.867,59.72,83783945,237.016
Germany,6/16/2020,186839,378,328,2230.01,4.512,3.915,59.72,83783945,237.016
Germany,6/17/2020,187184,345,331.857,2234.127,4.118,3.961,59.72,83783945,237.016
Germany,6/18/2020,187764,580,335.429,2241.05,6.923,4.003,63.43,83783945,237.016
Germany,6/19/2020,188534,770,408.571,2250.24,9.19,4.876,63.43,83783945,237.016
Germany,6/20/2020,189135,601,444.714,2257.413,7.173,5.308,63.43,83783945,237.016
Germany,6/21/2020,189822,687,507.571,2265.613,8.2,6.058,63.43,83783945,237.016
Germany,6/22/2020,190359,537,556.857,2272.022,6.409,6.646,63.43,83783945,237.016
Germany,6/23/2020,190862,503,574.714,2278.026,6.004,6.859,63.43,83783945,237.016
Germany,6/24/2020,191449,587,609.286,2285.032,7.006,7.272,63.43,83783945,237.016
Germany,6/25/2020,192079,630,616.429,2292.551,7.519,7.357,63.43,83783945,237.016
Germany,6/26/2020,192556,477,574.571,2298.245,5.693,6.858,63.43,83783945,237.016
Germany,6/27/2020,193243,687,586.857,2306.444,8.2,7.004,63.43,83783945,237.016
Germany,6/28/2020,193499,256,525.286,2309.5,3.055,6.27,63.43,83783945,237.016
Germany,6/29/2020,193761,262,486,2312.627,3.127,5.801,63.43,83783945,237.016
Germany,6/30/2020,194259,498,485.286,2318.571,5.944,5.792,63.43,83783945,237.016
Germany,7/1/2020,194725,466,468,2324.133,5.562,5.586,63.43,83783945,237.016
Germany,7/2/2020,195228,503,449.857,2330.136,6.004,5.369,63.43,83783945,237.016
Germany,7/3/2020,195674,446,445.429,2335.459,5.323,5.316,63.43,83783945,237.016
Germany,7/4/2020,196096,422,407.571,2340.496,5.037,4.865,63.43,83783945,237.016
Germany,7/5/2020,196335,239,405.143,2343.349,2.853,4.836,63.43,83783945,237.016
Germany,7/6/2020,196554,219,399,2345.963,2.614,4.762,63.43,83783945,237.016
Germany,7/7/2020,196944,390,383.571,2350.617,4.655,4.578,55.09,83783945,237.016
Germany,7/8/2020,197341,397,373.714,2355.356,4.738,4.46,55.09,83783945,237.016
Germany,7/9/2020,197783,442,365,2360.631,5.275,4.356,55.09,83783945,237.016
Germany,7/10/2020,198178,395,357.714,2365.346,4.715,4.269,55.09,83783945,237.016
Germany,7/11/2020,198556,378,351.429,2369.857,4.512,4.194,55.09,83783945,237.016
Germany,7/12/2020,198804,248,352.714,2372.817,2.96,4.21,55.09,83783945,237.016
Germany,7/13/2020,198963,159,344.143,2374.715,1.898,4.108,55.09,83783945,237.016
Germany,7/14/2020,199375,412,347.286,2379.633,4.917,4.145,55.09,83783945,237.016
Germany,7/15/2020,199726,351,340.714,2383.822,4.189,4.067,55.09,83783945,237.016
Germany,7/16/2020,200260,534,353.857,2390.195,6.374,4.223,55.09,83783945,237.016
Germany,7/17/2020,200843,583,380.714,2397.154,6.958,4.544,55.09,83783945,237.016
Germany,7/18/2020,201372,529,402.286,2403.468,6.314,4.801,55.09,83783945,237.016
Germany,7/19/2020,201574,202,395.714,2405.879,2.411,4.723,55.09,83783945,237.016
Germany,7/20/2020,201823,249,408.571,2408.851,2.972,4.876,55.09,83783945,237.016
Germany,7/21/2020,202345,522,424.286,2415.081,6.23,5.064,55.09,83783945,237.016
Germany,7/22/2020,202799,454,439,2420.5,5.419,5.24,55.09,83783945,237.016
Germany,7/23/2020,203368,569,444,2427.291,6.791,5.299,55.09,83783945,237.016
Germany,7/24/2020,204183,815,477.143,2437.018,9.727,5.695,55.09,83783945,237.016
Germany,7/25/2020,204964,781,513.143,2446.34,9.322,6.125,55.09,83783945,237.016
Germany,7/26/2020,205269,305,527.857,2449.98,3.64,6.3,55.09,83783945,237.016
Germany,7/27/2020,205609,340,540.857,2454.038,4.058,6.455,55.09,83783945,237.016
Germany,7/28/2020,206242,633,556.714,2461.593,7.555,6.645,55.09,83783945,237.016
Germany,7/29/2020,206926,684,589.571,2469.757,8.164,7.037,55.09,83783945,237.016
Germany,7/30/2020,207828,902,637.143,2480.523,10.766,7.605,55.09,83783945,237.016
Germany,7/31/2020,208698,870,645,2490.907,10.384,7.698,57.87,83783945,237.016
Germany,8/1/2020,209653,955,669.857,2502.305,11.398,7.995,57.87,83783945,237.016
Germany,8/2/2020,209893,240,660.571,2505.17,2.865,7.884,57.87,83783945,237.016
Germany,8/3/2020,210402,509,684.714,2511.245,6.075,8.172,57.87,83783945,237.016
Germany,8/4/2020,211281,879,719.857,2521.736,10.491,8.592,57.87,83783945,237.016
Germany,8/5/2020,212022,741,728,2530.58,8.844,8.689,57.87,83783945,237.016
Germany,8/6/2020,213762,1740,847.714,2551.348,20.768,10.118,57.87,83783945,237.016
Germany,8/7/2020,214926,1164,889.714,2565.241,13.893,10.619,59.72,83783945,237.016
Germany,8/8/2020,215921,995,895.429,2577.117,11.876,10.687,56.94,83783945,237.016
Germany,8/9/2020,216625,704,961.714,2585.519,8.403,11.479,56.94,83783945,237.016
Germany,8/10/2020,216942,317,934.286,2589.303,3.784,11.151,56.94,83783945,237.016
Germany,8/11/2020,218021,1079,962.857,2602.181,12.878,11.492,56.94,83783945,237.016
Germany,8/12/2020,219203,1182,1025.857,2616.289,14.108,12.244,56.94,83783945,237.016
Germany,8/13/2020,220724,1521,994.571,2634.443,18.154,11.871,56.94,83783945,237.016
Germany,8/14/2020,222176,1452,1035.714,2651.773,17.33,12.362,56.94,83783945,237.016
Germany,8/15/2020,223515,1339,1084.857,2667.755,15.982,12.948,56.94,83783945,237.016
Germany,8/16/2020,224233,718,1086.857,2676.324,8.57,12.972,56.94,83783945,237.016
Germany,8/17/2020,224714,481,1110.286,2682.065,5.741,13.252,56.94,83783945,237.016
Germany,8/18/2020,226145,1431,1160.571,2699.145,17.08,13.852,56.94,83783945,237.016
Germany,8/19/2020,226914,769,1101.571,2708.323,9.178,13.148,56.94,83783945,237.016
Germany,8/20/2020,228621,1707,1128.143,2728.697,20.374,13.465,56.94,83783945,237.016
Germany,8/21/2020,230948,2327,1253.143,2756.471,27.774,14.957,56.94,83783945,237.016
Germany,8/22/2020,232082,1134,1223.857,2770.006,13.535,14.607,56.94,83783945,237.016
Germany,8/23/2020,232864,782,1233,2779.339,9.334,14.716,56.94,83783945,237.016
Germany,8/24/2020,233575,711,1265.857,2787.825,8.486,15.109,59.72,83783945,237.016
Germany,8/25/2020,234853,1278,1244,2803.079,15.254,14.848,59.72,83783945,237.016
Germany,8/26/2020,236429,1576,1359.286,2821.889,18.81,16.224,59.72,83783945,237.016
Germany,8/27/2020,237936,1507,1330.714,2839.876,17.987,15.883,59.72,83783945,237.016
Germany,8/28/2020,239507,1571,1222.714,2858.626,18.751,14.594,59.72,83783945,237.016
Germany,8/29/2020,240986,1479,1272,2876.279,17.653,15.182,59.72,83783945,237.016
Germany,8/30/2020,241771,785,1272.429,2885.648,9.369,15.187,59.72,83783945,237.016
Germany,8/31/2020,242381,610,1258,2892.929,7.281,15.015,59.72,83783945,237.016
Germany,9/1/2020,243599,1218,1249.429,2907.466,14.537,14.913,59.72,83783945,237.016
Germany,9/2/2020,244855,1256,1203.714,2922.457,14.991,14.367,59.72,83783945,237.016
Germany,9/3/2020,246166,1311,1175.714,2938.105,15.647,14.033,57.87,83783945,237.016
Germany,9/4/2020,247619,1453,1158.857,2955.447,17.342,13.831,49.54,83783945,237.016
Germany,9/5/2020,248997,1378,1144.429,2971.894,16.447,13.659,49.54,83783945,237.016
Germany,9/6/2020,249985,988,1173.429,2983.686,11.792,14.005,49.54,83783945,237.016
Germany,9/7/2020,250799,814,1202.571,2993.402,9.715,14.353,49.54,83783945,237.016
Germany,9/8/2020,252298,1499,1242.714,3011.293,17.891,14.832,49.54,83783945,237.016
Germany,9/9/2020,253474,1176,1231.286,3025.329,14.036,14.696,49.54,83783945,237.016
Germany,9/10/2020,255366,1892,1314.286,3047.911,22.582,15.687,49.54,83783945,237.016
Germany,9/11/2020,256850,1484,1318.714,3065.623,17.712,15.739,49.54,83783945,237.016
Germany,9/12/2020,258480,1630,1354.714,3085.078,19.455,16.169,49.54,83783945,237.016
Germany,9/13/2020,259428,948,1349,3096.393,11.315,16.101,49.54,83783945,237.016
Germany,9/14/2020,260355,927,1365.143,3107.457,11.064,16.294,49.54,83783945,237.016
Germany,9/15/2020,261762,1407,1352,3124.25,16.793,16.137,,83783945,237.016
Germany,9/16/2020,263663,1901,1455.571,3146.939,22.689,17.373,,83783945,237.016
Germany,9/17/2020,265857,2194,1498.714,3173.126,26.186,17.888,,83783945,237.016
Germany,9/18/2020,267773,1916,1560.429,3195.994,22.868,18.624,,83783945,237.016
Germany,9/19/2020,270070,2297,1655.714,3223.41,27.416,19.762,,83783945,237.016
Germany,9/20/2020,271415,1345,1712.429,3239.463,16.053,20.439,,83783945,237.016
Germany,9/21/2020,272337,922,1711.714,3250.468,11.004,20.43,,83783945,237.016
Germany,9/22/2020,274158,1821,1770.857,3272.202,21.734,21.136,,83783945,237.016
Germany,9/23/2020,275927,1769,1752,3293.316,21.114,20.911,,83783945,237.016
Italy,12/31/2019,0,0,,0,0,,,60461828,205.859
Italy,1/1/2020,0,0,,0,0,,0,60461828,205.859
Italy,1/2/2020,0,0,,0,0,,0,60461828,205.859
Italy,1/3/2020,0,0,,0,0,,0,60461828,205.859
Italy,1/4/2020,0,0,,0,0,,0,60461828,205.859
Italy,1/5/2020,0,0,,0,0,,0,60461828,205.859
Italy,1/6/2020,0,0,0,0,0,0,0,60461828,205.859
Italy,1/7/2020,0,0,0,0,0,0,0,60461828,205.859
Italy,1/8/2020,0,0,0,0,0,0,0,60461828,205.859
Italy,1/9/2020,0,0,0,0,0,0,0,60461828,205.859
Italy,1/10/2020,0,0,0,0,0,0,0,60461828,205.859
Italy,1/11/2020,0,0,0,0,0,0,0,60461828,205.859
Italy,1/12/2020,0,0,0,0,0,0,0,60461828,205.859
Italy,1/13/2020,0,0,0,0,0,0,0,60461828,205.859
Italy,1/14/2020,0,0,0,0,0,0,0,60461828,205.859
Italy,1/15/2020,0,0,0,0,0,0,0,60461828,205.859
Italy,1/16/2020,0,0,0,0,0,0,0,60461828,205.859
Italy,1/17/2020,0,0,0,0,0,0,0,60461828,205.859
Italy,1/18/2020,0,0,0,0,0,0,0,60461828,205.859
Italy,1/19/2020,0,0,0,0,0,0,0,60461828,205.859
Italy,1/20/2020,0,0,0,0,0,0,0,60461828,205.859
Italy,1/21/2020,0,0,0,0,0,0,0,60461828,205.859
Italy,1/22/2020,0,0,0,0,0,0,0,60461828,205.859
Italy,1/23/2020,0,0,0,0,0,0,2.78,60461828,205.859
Italy,1/24/2020,0,0,0,0,0,0,2.78,60461828,205.859
Italy,1/25/2020,0,0,0,0,0,0,2.78,60461828,205.859
Italy,1/26/2020,0,0,0,0,0,0,2.78,60461828,205.859
Italy,1/27/2020,0,0,0,0,0,0,2.78,60461828,205.859
Italy,1/28/2020,0,0,0,0,0,0,2.78,60461828,205.859
Italy,1/29/2020,0,0,0,0,0,0,2.78,60461828,205.859
Italy,1/30/2020,0,0,0,0,0,0,8.33,60461828,205.859
Italy,1/31/2020,3,3,0.429,0.05,0.05,0.007,19.44,60461828,205.859
Italy,2/1/2020,3,0,0.429,0.05,0,0.007,19.44,60461828,205.859
Italy,2/2/2020,3,0,0.429,0.05,0,0.007,19.44,60461828,205.859
Italy,2/3/2020,3,0,0.429,0.05,0,0.007,19.44,60461828,205.859
Italy,2/4/2020,3,0,0.429,0.05,0,0.007,19.44,60461828,205.859
Italy,2/5/2020,3,0,0.429,0.05,0,0.007,19.44,60461828,205.859
Italy,2/6/2020,3,0,0.429,0.05,0,0.007,19.44,60461828,205.859
Italy,2/7/2020,3,0,0,0.05,0,0,19.44,60461828,205.859
Italy,2/8/2020,3,0,0,0.05,0,0,19.44,60461828,205.859
Italy,2/9/2020,3,0,0,0.05,0,0,19.44,60461828,205.859
Italy,2/10/2020,3,0,0,0.05,0,0,19.44,60461828,205.859
Italy,2/11/2020,3,0,0,0.05,0,0,19.44,60461828,205.859
Italy,2/12/2020,3,0,0,0.05,0,0,19.44,60461828,205.859
Italy,2/13/2020,3,0,0,0.05,0,0,19.44,60461828,205.859
Italy,2/14/2020,3,0,0,0.05,0,0,19.44,60461828,205.859
Italy,2/15/2020,3,0,0,0.05,0,0,19.44,60461828,205.859
Italy,2/16/2020,3,0,0,0.05,0,0,19.44,60461828,205.859
Italy,2/17/2020,3,0,0,0.05,0,0,19.44,60461828,205.859
Italy,2/18/2020,3,0,0,0.05,0,0,19.44,60461828,205.859
Italy,2/19/2020,3,0,0,0.05,0,0,19.44,60461828,205.859
Italy,2/20/2020,3,0,0,0.05,0,0,19.44,60461828,205.859
Italy,2/21/2020,3,0,0,0.05,0,0,27.78,60461828,205.859
Italy,2/22/2020,17,14,2,0.281,0.232,0.033,37.04,60461828,205.859
Italy,2/23/2020,79,62,10.857,1.307,1.025,0.18,69.91,60461828,205.859
Italy,2/24/2020,132,53,18.429,2.183,0.877,0.305,69.91,60461828,205.859
Italy,2/25/2020,229,97,32.286,3.788,1.604,0.534,69.91,60461828,205.859
Italy,2/26/2020,322,93,45.571,5.326,1.538,0.754,69.91,60461828,205.859
Italy,2/27/2020,400,78,56.714,6.616,1.29,0.938,69.91,60461828,205.859
Italy,2/28/2020,650,250,92.429,10.751,4.135,1.529,69.91,60461828,205.859
Italy,2/29/2020,888,238,124.429,14.687,3.936,2.058,69.91,60461828,205.859
Italy,3/1/2020,1128,240,149.857,18.656,3.969,2.479,69.91,60461828,205.859
Italy,3/2/2020,1689,561,222.429,27.935,9.279,3.679,69.91,60461828,205.859
Italy,3/3/2020,2036,347,258.143,33.674,5.739,4.27,69.91,60461828,205.859
Italy,3/4/2020,2502,466,311.429,41.381,7.707,5.151,74.54,60461828,205.859
Italy,3/5/2020,3089,587,384.143,51.09,9.709,6.353,74.54,60461828,205.859
Italy,3/6/2020,3858,769,458.286,63.809,12.719,7.58,74.54,60461828,205.859
Italy,3/7/2020,4636,778,535.429,76.676,12.868,8.856,74.54,60461828,205.859
Italy,3/8/2020,5883,1247,679.286,97.301,20.625,11.235,74.54,60461828,205.859
Italy,3/9/2020,7375,1492,812.286,121.978,24.677,13.435,74.54,60461828,205.859
Italy,3/10/2020,9172,1797,1019.429,151.699,29.721,16.861,82.41,60461828,205.859
Italy,3/11/2020,10149,977,1092.429,167.858,16.159,18.068,85.19,60461828,205.859
Italy,3/12/2020,12462,2313,1339,206.114,38.256,22.146,85.19,60461828,205.859
Italy,3/13/2020,15113,2651,1607.857,249.959,43.846,26.593,85.19,60461828,205.859
Italy,3/14/2020,17660,2547,1860.571,292.085,42.126,30.773,85.19,60461828,205.859
Italy,3/15/2020,21157,3497,2182,349.923,57.838,36.089,85.19,60461828,205.859
Italy,3/16/2020,23980,2823,2372.143,396.614,46.691,39.234,85.19,60461828,205.859
Italy,3/17/2020,27980,4000,2686.857,462.771,66.157,44.439,85.19,60461828,205.859
Italy,3/18/2020,31506,3526,3051,521.089,58.318,50.462,85.19,60461828,205.859
Italy,3/19/2020,35713,4207,3321.571,590.67,69.581,54.937,85.19,60461828,205.859
Italy,3/20/2020,41035,5322,3703.143,678.693,88.022,61.248,91.67,60461828,205.859
Italy,3/21/2020,47021,5986,4194.429,777.697,99.005,69.373,91.67,60461828,205.859
Italy,3/22/2020,53578,6557,4631.571,886.146,108.449,76.603,91.67,60461828,205.859
Italy,3/23/2020,59138,5560,5022.571,978.105,91.959,83.07,91.67,60461828,205.859
Italy,3/24/2020,63927,4789,5135.286,1057.312,79.207,84.934,91.67,60461828,205.859
Italy,3/25/2020,69176,5249,5381.429,1144.127,86.815,89.005,91.67,60461828,205.859
Italy,3/26/2020,74386,5210,5524.714,1230.297,86.17,91.375,91.67,60461828,205.859
Italy,3/27/2020,80539,6153,5643.429,1332.064,101.767,93.339,91.67,60461828,205.859
Italy,3/28/2020,86498,5959,5639.571,1430.622,98.558,93.275,91.67,60461828,205.859
Italy,3/29/2020,92472,5974,5556.286,1529.428,98.806,91.897,91.67,60461828,205.859
Italy,3/30/2020,97689,5217,5507.286,1615.714,86.286,91.087,91.67,60461828,205.859
Italy,3/31/2020,101739,4050,5401.714,1682.698,66.984,89.341,91.67,60461828,205.859
Italy,4/1/2020,105792,4053,5230.857,1749.732,67.034,86.515,91.67,60461828,205.859
Italy,4/2/2020,110574,4782,5169.714,1828.823,79.091,85.504,91.67,60461828,205.859
Italy,4/3/2020,115242,4668,4957.571,1906.029,77.206,81.995,91.67,60461828,205.859
Italy,4/4/2020,119827,4585,4761.286,1981.862,75.833,78.749,91.67,60461828,205.859
Italy,4/5/2020,124632,4805,4594.286,2061.334,79.472,75.987,91.67,60461828,205.859
Italy,4/6/2020,128948,4316,4465.571,2132.718,71.384,73.858,91.67,60461828,205.859
Italy,4/7/2020,132547,3599,4401.143,2192.243,59.525,72.792,91.67,60461828,205.859
Italy,4/8/2020,135586,3039,4256.286,2242.506,50.263,70.396,91.67,60461828,205.859
Italy,4/9/2020,139422,3836,4121.143,2305.951,63.445,68.161,91.67,60461828,205.859
Italy,4/10/2020,143626,4204,4054.857,2375.482,69.531,67.065,91.67,60461828,205.859
Italy,4/11/2020,147577,3951,3964.286,2440.829,65.347,65.567,91.67,60461828,205.859
Italy,4/12/2020,152271,4694,3948.429,2518.465,77.636,65.304,93.52,60461828,205.859
Italy,4/13/2020,156363,4092,3916.429,2586.144,67.679,64.775,93.52,60461828,205.859
Italy,4/14/2020,159516,3153,3852.714,2638.293,52.149,63.721,93.52,60461828,205.859
Italy,4/15/2020,162488,2972,3843.143,2687.448,49.155,63.563,93.52,60461828,205.859
Italy,4/16/2020,165155,2667,3676.143,2731.558,44.11,60.801,93.52,60461828,205.859
Italy,4/17/2020,168941,3786,3616.429,2794.176,62.618,59.813,93.52,60461828,205.859
Italy,4/18/2020,172434,3493,3551,2851.948,57.772,58.731,93.52,60461828,205.859
Italy,4/19/2020,175925,3491,3379.143,2909.687,57.739,55.889,93.52,60461828,205.859
Italy,4/20/2020,178972,3047,3229.857,2960.083,50.395,53.42,93.52,60461828,205.859
Italy,4/21/2020,181228,2256,3101.714,2997.395,37.313,51.3,93.52,60461828,205.859
